"treatment","temp","folder","counts_file","experiment","sampling","who_counted","strain","growth","growth1","growth2","first","last","recoveryTemp","recoveryTime"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,3,3,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",7,4,3,3,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,3,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,6,12,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,1,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,1,3,4,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,4,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,3,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,4,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,3,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",1,1,0,10,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,1,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",3,3,0,3,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,4,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",3,2,1,1,4,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,5,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,2,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",2,2,0,3,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,1,4,2,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",7,3,4,3,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",NA,NA,NA,NA,NA,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,3,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",3,1,2,1,4,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,3,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,3,3,2,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,1,4,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,3,1,2,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,2,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,2,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",1,1,0,6,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",2,2,0,1,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,2,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,2,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,18,18,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",7,3,4,3,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,2,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,3,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",7,3,4,2,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,3,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,1,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",3,2,1,2,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,3,3,2,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,1,4,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,1,4,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,7,12,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",4,2,2,5,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",1,0,1,3,4,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,1,4,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,3,2,2,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,3,3,1,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,3,3,4,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,4,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,1,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_recpvery_from_37C","~/git/budscar_counts/exp031615_rachel.csv","exp031615","random","RB","1578",5,2,3,2,7,"30C recovery","6 hr recovery"
